2993.4250752372 0.9999898275
2993.4455073993 0.9999976492
2993.4659394608 1.0000105243
2993.4863717221 1.0000767324
2993.5068038828 1.0000611838
2993.5272359429 1.0000198893
2993.5476682028 0.9999649997
2993.5681003616 1.0000262629
2993.5885324203 1.0000746785
2993.6089646788 1.0000987943
2993.6293968363 1.0000815134
2993.6702611493 1.0001494021
2993.6906933053 1.0000882144
2993.7111254609 1.0000747956
2993.7315576160 1.0000962315
2993.7519897707 1.0001026074
2993.7724219244 1.0000697396
2993.7928540776 1.0001567849
2993.8132862304 1.0001492660
2993.8337183828 1.0001301750
2993.8541506347 1.0001170818
2993.8745826860 1.0001453903
2993.8950149370 1.0001917255
2993.9154469874 1.0001560060
2993.9563113861 1.0001613894
2994.0176078309 1.0002673518
2994.0380398780 1.0001224334
2994.0584720247 1.0001641268
2994.0789042707 1.0000877845
2994.0993363168 1.0001312251
2994.1197684612 1.0002197686
2994.1402007062 1.0002365472
2994.1606327500 1.0001427679
2994.1810648935 1.0001331254
2994.2014971371 1.0001420850
2994.2219292792 1.0000827420
2994.2423613216 1.0001442030
2994.2627935628 1.0001530997
2994.2832257035 1.0001626598
2994.3036577441 1.0001084108
2994.3240899844 1.0001490663
2994.3445221237 1.0001242030
2994.3853864009 1.0000950725
2994.4058185387 1.0000938218
2994.4262505760 1.0001309491
2994.4466828131 1.0001016457
2994.4671149491 1.0001206268
2994.4875469850 1.0001586365
2994.5079792207 1.0001181821
2994.5284113553 1.0000745152
2994.5488434895 1.0000706737
2994.5692756232 1.0000779579
2994.5897077564 1.0000863750
2994.6101398892 1.0001093897
2994.6305720215 1.0000772447
2994.6510041533 1.0001264889
2994.6714361846 1.0001124045
2994.6918684151 1.0001132804
2994.7123005451 1.0001339352
2994.7327325749 1.0001375036
2994.7531648041 1.0001438227
2994.7735969331 1.0001039788
2994.7940289611 1.0000628195
2994.8144611889 1.0000893111
2994.8348933160 1.0000686425
2994.8553253426 1.0000302522
2994.8757575685 1.0000563638
2994.8961896943 1.0000286156
2994.9166217190 1.0000645148
2994.9370539440 1.0001273262
2994.9574860679 1.0002389946
2994.9779181918 1.0001237169
2994.9983503148 1.0001830614
2995.0187824368 1.0002096095
2995.0392145589 1.0001791278
2995.0596467806 1.0001199417
2995.0800788016 1.0000939648
2995.1005109223 1.0000678827
2995.1209431421 1.0001037188
2995.1413751617 1.0000131042
2995.1618072805 1.0000290705
2995.1822394994 1.0000392558
2995.2026715172 1.0000854654
2995.2231036345 1.0000707088
2995.2435358516 1.0001406605
2995.2639678684 1.0001000137
2995.2844000841 1.0001546254
2995.3048321996 0.9995937079
2995.3252642145 0.9992856619
2995.3865605565 0.9992337656
2995.4069927693 0.9992320928
2995.4274248821 0.9992622015
2995.4478568938 0.9993027209
2995.4682891048 0.9994447284
2995.4887212161 1.0000184385
2995.5091532264 0.9999837473
2995.5295854365 1.0000677429
2995.5500175459 0.9999889953
2995.5704495548 1.0000096270
2995.5908817630 0.9999858752
2995.6113138706 0.9999555991
2995.6317458781 0.9999535941
2995.6521780854 1.0000189671
2995.6726101916 1.0000238833
2995.6930421977 0.9999905635
2995.7134744031 0.9999894707
2995.7339065080 0.9999643156
2995.7543385122 1.0000046644
2995.7747707162 1.0000246934
2995.7952028196 1.0000000000
2995.8156349226 1.0000206389
2995.8360670246 0.9999685614
2995.8564991266 0.9999670459
2995.8769312282 0.9999807797
2995.8973634290 0.9999373096
2995.9177954290 0.9999281122
2995.9382275292 0.9999542481
2995.9586597285 0.9998966770
2995.9790917276 0.9999214776
2995.9995238259 0.9999296334
2996.0199560239 0.9999952395
2996.0403880216 0.9999792202
2996.0608201185 0.9999544887
2996.0812523146 0.9998682350
2996.1016843105 0.9999288601
2996.1221164060 0.9999041726
2996.1425485010 0.9998676330
2996.1629805951 0.9999367261
2996.1834126892 0.9998983511
2996.2038447829 0.9999623894
2996.2242768751 0.9998656343
2996.2447089679 0.9998433843
2996.2651411598 0.9998721674
2996.2855731514 0.9998429967
2996.3060052423 0.9998454673
2996.3264374328 0.9998111780
2996.3468694231 0.9997923327
2996.3673015125 0.9998535358
2996.3877337012 0.9997202855
2996.4081656896 0.9997617782
2996.4285977776 0.9998097904
2996.4490299653 0.9998264075
2996.4694619523 0.9998494238
2996.4898941386 0.9998750735
2996.5103262244 0.9997983234
2996.5307582105 0.9997752068
2996.5511903954 0.9997229315
2996.5716224797 0.9997335824
2996.5920544639 0.9998400233
2996.6124866474 0.9997082632
2996.6329187304 0.9997304384
2996.6533508128 0.9996394476
2996.6737828949 0.9997294524
2996.6942149764 0.9997307630
2996.7146470575 0.9996498701
2996.7350792387 0.9996343569
2996.7555112187 0.9996144641
2996.7759432984 0.9996970346
2996.7963754772 0.9996456048
2996.8168074558 0.9997142243
2996.8372395337 0.9996654203
2996.8576717116 0.9996248133
2996.8781036888 0.9996783795
2996.8985357657 0.9995889496
2996.9189678417 0.9996613637
2996.9393999176 0.9996604326
2996.9598319926 0.9996132927
2996.9802640672 0.9995744792
2997.0006961413 0.9995867256
2997.0211282154 0.9995792313
2997.0415602885 0.9995545490
2997.0619923612 0.9994886246
2997.0824244339 0.9995195797
2997.1028566053 0.9994790549
2997.1232885765 0.9995017720
2997.1437206473 0.9994790735
2997.1641528178 0.9994647852
2997.1845847876 0.9994288374
2997.2050168570 0.9994488255
2997.2254490261 0.9994356192
2997.2458809945 0.9994175229
2997.2663130625 0.9994410168
2997.2867452297 0.9994376778
2997.3071771967 0.9994256799
2997.3480414292 0.9994430341
2997.3684733948 0.9994054418
2997.3889054595 0.9994477409
